1.488216400146484375e+01 2.018147277832031250e+01 -1.756158447265625000e+01 -1.887205696105957031e+01 -9.379398345947265625e+00 2.881749343872070312e+01 -6.076497554779052734e+00 2.575394630432128906e+01 -8.162996768951416016e-01 1.167051792144775391e-01 -9.424026489257812500e+00 2.426729965209960938e+01 1.236809158325195312e+01 8.066919326782226562e+00 8.844800949096679688e+00 -1.084070014953613281e+01
-7.547609806060791016e-01 1.753598022460937500e+01 -1.073815107345581055e+00 5.631208896636962891e+00 -7.429673671722412109e+00 1.780216693878173828e+00 5.395174980163574219e+00 -9.546522140502929688e+00 -1.144376993179321289e+00 3.479846477508544922e+00 -7.787475109100341797e+00 -1.188299369812011719e+01 1.279345417022705078e+01 4.382401466369628906e+00 1.952504158020019531e+00 -1.472531318664550781e+01
1.546999931335449219e+01 1.923209381103515625e+01 -1.852062988281250000e+01 -1.980335998535156250e+01 -9.953797340393066406e+00 2.918562126159667969e+01 -5.225694179534912109e+00 2.648506736755371094e+01 -1.616159200668334961e+00 -1.723229527473449707e+00 -1.061169815063476562e+01 2.408407211303710938e+01 1.135194587707519531e+01 8.415390968322753906e+00 1.050990772247314453e+01 -1.206549072265625000e+01
1.606322860717773438e+01 2.070905113220214844e+01 -1.875267410278320312e+01 -2.067315292358398438e+01 -1.003558254241943359e+01 2.842562484741210938e+01 -6.099055290222167969e+00 2.627139854431152344e+01 -3.078227519989013672e+00 -2.535414218902587891e+00 -1.150505542755126953e+01 2.402573585510253906e+01 1.297101020812988281e+01 8.152873992919921875e+00 9.220645904541015625e+00 -1.309238243103027344e+01
1.459264183044433594e+01 2.063652610778808594e+01 -1.672401046752929688e+01 -1.985454368591308594e+01 -9.837483406066894531e+00 2.869545555114746094e+01 -5.463544845581054688e+00 2.527313804626464844e+01 -3.015517711639404297e+00 -1.066850543022155762e+00 -1.074141693115234375e+01 2.372465705871582031e+01 1.179694938659667969e+01 6.851999759674072266e+00 9.237651824951171875e+00 -1.279047966003417969e+01
1.395619392395019531e+01 2.030041503906250000e+01 -1.667362022399902344e+01 -1.918499565124511719e+01 -9.308991432189941406e+00 2.648427772521972656e+01 -6.633664131164550781e+00 2.388723754882812500e+01 -3.345031261444091797e+00 -2.956763267517089844e+00 -9.938755989074707031e+00 2.207754516601562500e+01 1.219031143188476562e+01 7.017170429229736328e+00 1.050347137451171875e+01 -1.165176391601562500e+01
1.616267204284667969e+01 2.001146316528320312e+01 -1.807578277587890625e+01 -1.898398017883300781e+01 -8.789026260375976562e+00 2.884338760375976562e+01 -5.113904476165771484e+00 2.519081306457519531e+01 -1.052994370460510254e+00 -9.552843570709228516e-01 -9.943991661071777344e+00 2.417954826354980469e+01 1.101362037658691406e+01 7.519612312316894531e+00 8.626020431518554688e+00 -1.149470138549804688e+01
1.808514833450317383e+00 1.509844207763671875e+01 -6.032376766204833984e+00 4.168145179748535156e+00 -5.842031955718994141e+00 1.210962104797363281e+01 5.969026565551757812e+00 -1.330084133148193359e+01 -1.038752365112304688e+01 1.378977298736572266e+01 -4.748598575592041016e+00 2.816078186035156250e+00 1.683848762512207031e+01 3.536212444305419922e+00 -1.051557064056396484e+00 -6.708022117614746094e+00
1.372736454010009766e+00 1.452618122100830078e+01 -5.701702594757080078e+00 3.442864179611206055e+00 -5.952408790588378906e+00 1.261628913879394531e+01 7.250653743743896484e+00 -1.288036537170410156e+01 -9.236515998840332031e+00 1.371462821960449219e+01 -2.874245882034301758e+00 3.959199428558349609e+00 1.572093486785888672e+01 4.376797676086425781e+00 -8.931336402893066406e-01 -5.926413536071777344e+00
1.546360397338867188e+01 2.100702857971191406e+01 -1.699969863891601562e+01 -1.981585502624511719e+01 -9.164388656616210938e+00 2.815604782104492188e+01 -5.678988933563232422e+00 2.567833518981933594e+01 -3.270833015441894531e+00 -2.116792201995849609e+00 -1.158613491058349609e+01 2.237338829040527344e+01 1.178490257263183594e+01 8.017217636108398438e+00 1.023796176910400391e+01 -1.220468521118164062e+01
